tx_i,date,transaction_type,effect e_i,effect tx_i,effect edge_i,effect currency,effect is_credit
3025,2017-11-06,distribution,4982,3025,21,USD,1
3026,2017-11-06,distribution,4984,3026,50,USD,1
3027,2017-11-08,distribution,4986,3027,19,USD,1
3028,2017-11-13,distribution,4989,3028,46,USD,1
3029,2017-11-13,contribution,4988,3029,46,USD,0
3030,2017-11-09,distribution,4995,3030,51,USD,1
3031,2017-11-13,distribution,4997,3031,9,USD,1
3032,2017-11-15,distribution,5000,3032,42,USD,1
3033,2017-11-15,contribution,5002,3033,42,USD,0
3034,2017-11-15,distribution,5003,3034,34,USD,1
3035,2017-11-15,contribution,5005,3035,34,USD,0
3036,2017-11-22,distribution,5006,3036,27,USD,1
3037,2017-11-22,tax,5008,3037,27,USD,0
3038,2017-11-28,distribution,5115,3038,9,USD,1
3039,2017-11-26,commitment,5009,3039,61,USD,0
3040,2017-12-05,contribution,5010,3040,59,USD,0
3041,2017-11-30,distribution,5011,3041,51,USD,1
3042,2017-11-30,contribution,5013,3042,51,USD,0
3043,2017-12-25,contribution,5014,3043,61,USD,0
3044,2017-12-26,contribution,5015,3044,55,USD,0
3045,2017-12-27,contribution,5016,3045,23,USD,0
3046,2017-12-27,distribution,5452,3046,23,USD,1
3047,2017-12-27,contribution,5017,3047,22,USD,0
3048,2017-12-27,distribution,5350,3048,22,USD,1
3049,2017-12-24,contribution,5018,3049,54,USD,0
3050,2017-12-17,distribution,5019,3050,18,USD,1
3051,2017-12-28,contribution,5021,3051,57,USD,0
3052,2017-12-31,contribution,5108,3052,9,USD,0
3053,2017-12-18,distribution,5022,3053,12,USD,1
3054,2017-12-27,contribution,5024,3054,56,USD,0
3055,2017-12-26,contribution,5025,3055,59,USD,0
3056,2017-12-20,distribution,5347,3056,22,USD,1
3057,2017-12-20,distribution,5404,3057,24,USD,1
3058,2017-12-20,distribution,5428,3058,52,USD,1
3059,2017-12-20,distribution,5455,3059,23,USD,1
3060,2017-12-27,contribution,5026,3060,24,USD,0
3061,2017-12-27,distribution,5401,3061,24,USD,1
3062,2017-12-27,contribution,5027,3062,52,USD,0
3063,2017-12-27,distribution,5425,3063,52,USD,1
3064,2017-12-20,distribution,5028,3064,14,USD,1
3065,2017-12-31,distribution,5030,3065,28,USD,1
3066,2017-12-31,tax,5032,3066,28,USD,0
3067,2017-12-25,distribution,5033,3067,29,USD,1
3068,2017-12-25,distribution,5035,3068,51,USD,1
3069,2017-12-25,contribution,5037,3069,51,USD,0
3070,2017-06-05,commitment_reduction,5038,3070,14,USD,1
3071,2017-12-27,distribution,5054,3071,20,USD,1
3072,2017-12-27,distribution,5056,3072,21,USD,1
3073,2017-12-27,distribution,5058,3073,50,USD,1
3074,2018-01-03,distribution,5080,3074,53,USD,1
3075,2017-12-28,distribution,5112,3075,9,USD,1
3076,2017-12-28,distribution,5039,3076,39,USD,1
3077,2017-12-28,distribution,5041,3077,11,USD,1
3078,2018-01-03,contribution,5043,3078,59,USD,0
3079,2017-12-27,distribution,5044,3079,35,USD,1
3080,2017-12-27,distribution,5046,3080,35,USD,1
3081,2018-01-01,distribution,5048,3081,40,USD,1
3082,2017-12-28,distribution,5050,3082,17,USD,1
3083,2017-12-31,distribution,5052,3083,49,USD,1
3084,2017-12-31,distribution,5068,3084,41,USD,1
3085,2018-01-02,distribution,5060,3085,14,USD,1
3086,2018-01-03,distribution,5062,3086,42,USD,1
3087,2018-01-03,contribution,5064,3087,42,USD,0
3088,2018-01-17,contribution,5065,3088,61,USD,0
3089,2018-01-17,contribution,5066,3089,27,USD,0
3090,2018-01-17,contribution,5067,3090,26,USD,0
3091,2017-12-31,tax,5070,3091,41,USD,0
3092,2018-01-03,distribution,5071,3092,37,USD,1
3093,2018-01-03,tax,5073,3093,37,USD,0
3094,2018-01-03,distribution,5074,3094,36,USD,1
3095,2018-01-03,distribution,5076,3095,36,USD,1
3096,2018-01-03,tax,5078,3096,36,USD,0
3097,2018-01-03,recalled_contribution,5079,3097,57,USD,1
3098,2018-01-03,distribution,5353,3098,22,USD,1
3099,2018-01-03,distribution,5389,3099,24,USD,1
3100,2018-01-03,distribution,5422,3100,52,USD,1
3101,2018-01-09,distribution,5082,3101,46,USD,1
3102,2018-01-09,contribution,5084,3102,46,USD,0
3103,2018-01-09,distribution,5085,3103,26,USD,1
3104,2018-01-31,contribution,5087,3104,9,USD,0
3105,2018-01-17,distribution,5088,3105,27,USD,1
3106,2018-01-17,tax,5090,3106,27,USD,0
3107,2018-02-06,contribution,5091,3107,58,USD,0
3108,2018-01-24,distribution,5092,3108,14,USD,1
3109,2018-01-30,distribution,5094,3109,30,USD,1
3110,2018-02-07,distribution,5105,3110,9,USD,1
3111,2018-02-07,contribution,5096,3111,9,USD,0
3112,2018-02-01,distribution,5097,3112,32,USD,1
3113,2018-02-01,distribution,5099,3113,33,USD,1
3114,2018-02-01,distribution,5101,3114,43,USD,1
3115,2018-02-01,distribution,5103,3115,56,USD,1
3116,2018-02-12,distribution,5138,3116,6,USD,1
3117,2017-12-31,distribution,5109,3117,9,USD,1
3118,2018-02-14,contribution,5121,3118,54,USD,0
3119,2018-02-05,distribution,5122,3119,20,USD,1
3120,2018-02-05,distribution,5124,3120,21,USD,1
3121,2018-02-05,distribution,5126,3121,50,USD,1
3122,2018-02-20,contribution,5128,3122,22,USD,0
3123,2018-02-20,distribution,5356,3123,22,USD,1
3124,2018-02-20,contribution,5129,3124,24,USD,0
3125,2018-02-20,distribution,5386,3125,24,USD,1
3126,2018-02-20,contribution,5130,3126,52,USD,0
3127,2018-02-20,distribution,5419,3127,52,USD,1
3128,2018-02-20,contribution,5131,3128,23,USD,0
3129,2018-02-20,distribution,5449,3129,23,USD,1
3130,2018-02-12,distribution,5133,3130,11,USD,1
3131,2018-02-12,contribution,5132,3131,11,USD,0
3132,2018-02-11,distribution,5136,3132,27,USD,1
3133,2018-02-26,distribution,5140,3133,3,USD,1
3134,2018-02-25,distribution,5142,3134,9,USD,1
3135,2018-03-08,contribution,5144,3135,22,USD,0
3136,2018-03-08,contribution,5145,3136,24,USD,0
3137,2018-03-08,contribution,5146,3137,52,USD,0
3138,2018-03-08,contribution,5147,3138,23,USD,0
3139,2018-02-22,contribution,5148,3139,19,USD,0
3140,2018-02-22,distribution,5149,3140,19,USD,1
3141,2018-03-05,distribution,5158,3141,6,USD,1
3142,2018-03-11,contribution,5151,3142,48,USD,0
3143,2018-03-12,contribution,5152,3143,57,USD,0
3144,2018-03-13,distribution,5165,3144,6,USD,1
3145,2018-03-01,distribution,5153,3145,16,USD,1
3146,2018-03-01,distribution,5155,3146,17,USD,1
3147,2018-03-01,unfunded_adjustment,5157,3147,16,USD,1
3148,2018-03-14,contribution,5160,3148,27,USD,0
3149,2018-03-12,distribution,5161,3149,14,USD,1
3150,2018-03-12,distribution.fund_redemption,5163,3150,40,USD,1
3151,2018-03-13,distribution,5167,3151,21,USD,1
3152,2018-03-28,contribution,5169,3152,22,USD,0
3153,2018-03-28,distribution,5359,3153,22,USD,1
3154,2018-03-28,contribution,5170,3154,24,USD,0
3155,2018-03-28,distribution,5383,3155,24,USD,1
3156,2018-03-28,contribution,5171,3156,52,USD,0
3157,2018-03-28,contribution,5172,3157,23,USD,0
3158,2018-03-28,distribution,5470,3158,23,USD,1
3159,2018-03-18,distribution,6129,3159,10,USD,1
3160,2018-03-18,contribution,5173,3160,10,USD,0
3161,2018-03-20,distribution,5174,3161,12,USD,1
3162,2018-03-21,contribution,5176,3162,34,USD,0
3163,2018-03-21,distribution,5177,3163,34,USD,1
3164,2018-03-25,distribution,5179,3164,20,USD,1
3165,2018-04-01,distribution,5214,3165,5,USD,1
3166,2018-04-05,contribution,5181,3166,57,USD,0
3167,2018-04-02,distribution,5182,3167,35,USD,1
3168,2018-04-02,distribution,5184,3168,40,USD,1
3169,2018-04-02,contribution,5186,3169,59,USD,0
3170,2018-04-08,contribution,5187,3170,56,USD,0
3171,2018-04-09,contribution,5188,3171,9,USD,0
3172,2018-04-04,distribution,5189,3172,36,USD,1
3173,2018-04-16,contribution,5191,3173,26,USD,0
3174,2018-04-16,contribution,5192,3174,54,USD,0
3175,2018-04-09,contribution,5206,3175,42,USD,0
3176,2018-04-09,distribution,5193,3176,42,USD,1
3177,2018-04-09,distribution,5195,3177,41,USD,1
3178,2018-04-09,contribution,5197,3178,41,USD,0
3179,2018-04-09,distribution,5198,3179,51,USD,1
3180,2018-04-09,contribution,5200,3180,51,USD,0
3181,2018-04-11,contribution,5201,3181,11,USD,0
3182,2018-04-11,distribution,6000,3182,11,USD,1
3183,2018-04-11,recalled_contribution,5202,3183,22,USD,1
3184,2018-04-11,recalled_contribution,5203,3184,24,USD,1
3185,2018-04-11,distribution,5380,3185,24,USD,1
3186,2018-04-11,recalled_contribution,5204,3186,52,USD,1
3187,2018-04-11,recalled_contribution,5205,3187,23,USD,1
3188,2018-04-11,distribution,5446,3188,23,USD,1
3189,2018-04-11,distribution,5207,3189,7,USD,1
3190,2018-04-11,distribution,5209,3190,28,USD,1
3191,2018-04-11,distribution,5211,3191,29,USD,1
3192,2018-04-19,contribution,5213,3192,41,USD,0
3193,2018-05-03,contribution,5216,3193,19,USD,0
3194,2018-04-24,distribution,5217,3194,14,USD,1
3195,2018-04-19,recalled_contribution,5224,3195,57,USD,1
3196,2018-04-24,distribution,5219,3196,26,USD,1
3197,2018-04-24,distribution,5221,3197,27,USD,1
3198,2018-04-24,tax,5223,3198,27,USD,0
3199,2018-05-14,contribution,5262,3199,53,USD,0
3200,2018-05-02,contribution,5225,3200,59,USD,0
3201,2018-05-10,contribution,5226,3201,57,USD,0
3202,2018-04-29,distribution,5227,3202,17,USD,1
3203,2018-05-01,distribution,5229,3203,29,USD,1
3204,2018-05-01,tax,5231,3204,29,USD,0
3205,2018-05-02,distribution,5232,3205,56,USD,1
3206,2018-05-02,distribution,5234,3206,43,USD,1
3207,2018-05-02,distribution,5236,3207,33,USD,1
3208,2018-05-02,distribution,5238,3208,32,USD,1
3209,2018-05-03,distribution,5242,3209,50,USD,1
3210,2018-05-03,distribution,5244,3210,21,USD,1
3211,2018-05-03,distribution,5246,3211,20,USD,1
3212,2018-05-14,contribution,5240,3212,26,USD,0
3213,2018-05-14,contribution,5241,3213,54,USD,0
3214,2018-05-21,contribution,5248,3214,23,USD,0
3215,2018-05-21,distribution,5443,3215,23,USD,1
3216,2018-05-21,distribution,5362,3216,22,USD,1
3217,2018-05-21,contribution,5249,3217,22,USD,0
3218,2018-05-21,contribution,5250,3218,24,USD,0
3219,2018-05-21,distribution,5377,3219,24,USD,1
3220,2018-05-21,contribution,5254,3220,52,USD,0
3221,2018-05-10,distribution,5251,3221,9,USD,1
3222,2018-05-22,contribution,5253,3222,61,USD,0
3223,2018-05-14,contribution,5255,3223,34,USD,0
3224,2018-05-14,distribution,5263,3224,34,USD,1
3225,2018-05-27,contribution,5256,3225,19,USD,0
3226,2018-05-14,distribution,5257,3226,48,USD,1
3227,2018-05-22,distribution,5259,3227,40,USD,1
3228,2018-05-29,contribution,5261,3228,58,USD,0
3229,2018-05-16,distribution,5274,3229,6,USD,1
3230,2018-05-17,distribution,5272,3230,5,USD,1
3231,2018-05-24,distribution,5265,3231,46,USD,1
3232,2018-05-24,contribution,5267,3232,46,USD,0
3233,2018-05-23,distribution,5268,3233,26,USD,1
3234,2018-05-23,distribution,5270,3234,61,USD,1
3235,2018-05-23,recalled_contribution,6139,3235,61,USD,1
3236,2018-05-31,distribution,5276,3236,34,USD,1
3237,2018-05-31,distribution,5278,3237,9,USD,1
3238,2018-06-03,distribution,5280,3238,11,USD,1
3239,2018-06-13,contribution,5282,3239,54,USD,0
3240,2018-06-05,distribution,5283,3240,14,USD,1
3241,2018-06-13,contribution,5285,3241,59,USD,0
3242,2018-06-25,contribution,5286,3242,55,USD,0
3243,2018-06-21,contribution,5287,3243,56,USD,0
3244,2018-06-12,distribution,5288,3244,12,USD,1
3245,2018-06-12,tax,5290,3245,12,USD,0
3246,2018-06-21,distribution,5291,3246,3,USD,1
3247,2018-07-02,contribution,5293,3247,57,USD,0
3248,2018-06-28,contribution,5294,3248,50,USD,0
3249,2018-06-21,distribution,5295,3249,14,USD,1
3250,2018-07-15,contribution,5297,3250,22,USD,0
3251,2018-07-15,distribution,5365,3251,22,USD,1
3252,2018-07-15,contribution,5298,3252,24,USD,0
3253,2018-07-15,distribution,5374,3253,24,USD,1
3254,2018-07-15,contribution,5299,3254,52,USD,0
3255,2018-07-15,distribution,5416,3255,52,USD,1
3256,2018-07-15,distribution,5440,3256,23,USD,1
3257,2018-06-25,distribution,5300,3257,7,USD,1
3258,2018-06-28,distribution,5302,3258,9,USD,1
3259,2018-07-04,distribution,5304,3259,40,USD,1
3260,2018-07-08,contribution,5306,3260,59,USD,0
3261,2018-07-01,distribution,5307,3261,36,USD,1
3262,2018-07-10,contribution,5309,3262,42,USD,0
3263,2018-07-10,distribution,5310,3263,42,USD,1
3264,2018-07-18,contribution,5312,3264,57,USD,0
3265,2018-07-17,contribution,5313,3265,26,USD,0
3266,2018-07-04,distribution,5314,3266,41,USD,1
3267,2018-07-12,contribution,5316,3267,51,USD,0
3268,2018-07-10,distribution,5317,3268,48,USD,1
3269,2018-07-12,distribution,5319,3269,5,USD,1
3270,2018-07-29,contribution,5321,3270,61,USD,0
3271,2018-07-23,distribution,5322,3271,14,USD,1
3272,2018-08-07,contribution,5324,3272,60,USD,0
3273,2018-07-25,distribution,5325,3273,14,USD,1
3274,2018-08-08,contribution,5327,3274,22,USD,0
3275,2018-08-08,distribution,5371,3275,24,USD,1
3276,2018-08-08,contribution,5328,3276,24,USD,0
3277,2018-08-08,contribution,5329,3277,23,USD,0
3278,2018-08-08,distribution,5437,3278,23,USD,1
3279,2018-08-08,contribution,5330,3279,52,USD,0
3280,2018-07-26,distribution,5331,3280,27,USD,1
3281,2018-07-30,distribution,5333,3281,29,USD,1
3282,2018-07-30,distribution,5483,3282,19,USD,1
3283,2018-07-30,contribution,5485,3283,19,USD,0
3284,2018-08-07,distribution,5486,3284,3,USD,1
3285,2018-07-31,distribution,5488,3285,36,USD,1
3286,2018-08-01,distribution,5490,3286,32,USD,1
3287,2018-08-01,distribution,5492,3287,33,USD,1
3288,2018-08-01,distribution,5494,3288,43,USD,1
3289,2018-08-01,distribution,5496,3289,56,USD,1
3290,2018-08-05,distribution,5498,3290,9,USD,1
3291,2018-08-02,distribution,5520,3291,20,USD,1
3292,2018-08-02,distribution,5516,3292,21,USD,1
3293,2018-08-02,distribution,5518,3293,50,USD,1
3294,2018-08-12,distribution.fund_redemption,5500,3294,40,USD,1
3295,2018-08-06,distribution,5502,3295,5,USD,1
3296,2018-08-06,distribution,5504,3296,18,USD,1
3297,2018-08-06,contribution,5506,3297,18,USD,0
3298,2018-08-09,distribution,5507,3298,26,USD,1
3299,2018-08-09,distribution,5523,3299,5,USD,1
3300,2018-08-16,contribution,5509,3300,46,USD,0
3301,2018-08-16,distribution,5510,3301,46,USD,1
3302,2018-08-16,unfunded_adjustment,5512,3302,46,USD,1
3303,2018-08-22,contribution,5513,3303,59,USD,0
3304,2018-08-13,distribution,5514,3304,61,USD,1
3305,2018-09-03,contribution,5522,3305,58,USD,0
3306,2018-09-04,contribution,5525,3306,48,USD,0
3307,2018-09-10,contribution,5526,3307,61,USD,0
3308,2018-09-02,contribution,5527,3308,11,USD,0
3309,2018-09-02,distribution,5528,3309,11,USD,1
3310,2018-09-04,distribution,5531,3310,39,USD,1
3311,2018-09-10,contribution,5533,3311,59,USD,0
3312,2018-09-10,contribution,5534,3312,59,USD,0
3313,2018-09-10,distribution,5862,3313,59,USD,1
3314,2018-09-17,contribution,5535,3314,26,USD,0
3315,2018-09-17,contribution,5536,3315,54,USD,0
3316,2018-09-04,recalled_contribution,5537,3316,57,USD,1
3317,2018-09-05,distribution,5540,3317,30,USD,1
3318,2018-09-25,contribution,5538,3318,22,USD,0
3319,2018-09-25,contribution,5539,3319,52,USD,0
3320,2018-09-18,contribution,5542,3320,56,USD,0
3321,2018-09-25,distribution,5552,3321,5,USD,1
3322,2018-09-27,distribution,5543,3322,2,USD,1
3323,2018-10-10,distribution.fund_redemption,5545,3323,40,USD,1
3324,2018-10-11,contribution,5547,3324,57,USD,0
3325,2018-09-27,distribution,5548,3325,14,USD,1
3326,2018-09-26,distribution,6012,3326,11,USD,1
3327,2018-09-26,contribution,5550,3327,11,USD,0
3328,2018-10-08,contribution,5551,3328,55,USD,0
3329,2018-10-02,distribution,5558,3329,7,USD,1
3330,2018-10-14,contribution,5554,3330,22,USD,0
3331,2018-10-14,distribution,6176,3331,22,USD,1
3332,2018-10-14,contribution,5555,3332,24,USD,0
3333,2018-10-14,distribution,6203,3333,24,USD,1
3334,2018-10-14,contribution,5556,3334,52,USD,0
3335,2018-10-14,distribution,6230,3335,52,USD,1
3336,2018-10-14,contribution,5557,3336,23,USD,0
3337,2018-10-14,distribution,6251,3337,23,USD,1
3338,2018-10-09,distribution,5560,3338,40,USD,1
3339,2018-10-03,distribution,5562,3339,19,USD,1
3340,2018-10-02,contribution,5564,3340,41,USD,0
3341,2018-10-02,distribution,5565,3341,41,USD,1
3342,2018-09-02,distribution,7651,3342,11,USD,1
3343,2018-10-04,distribution,5567,3343,14,USD,1
3344,2018-10-14,contribution,5569,3344,59,USD,0
3345,2018-10-16,contribution,5570,3345,26,USD,0
3346,2018-10-16,contribution,5571,3346,27,USD,0
3347,2018-10-16,contribution,5572,3347,54,USD,0
3348,2018-10-11,distribution,5577,3348,53,USD,1
3349,2018-10-16,distribution,5584,3349,5,USD,1
3350,2018-10-09,distribution,5573,3350,35,USD,1
3351,2018-10-11,distribution,5575,3351,36,USD,1
3352,2018-10-29,contribution,5579,3352,61,USD,0
3353,2018-10-16,distribution,5580,3353,14,USD,1
3354,2018-10-16,distribution,5582,3354,9,USD,1
3355,2018-10-23,distribution,5589,3355,48,USD,1
3356,2018-10-18,distribution,5586,3356,50,USD,1
3357,2018-10-24,contribution,5588,3357,59,USD,0
3358,2018-10-24,distribution,5859,3358,59,USD,1
3359,2018-11-01,distribution,5591,3359,32,USD,1
3360,2018-11-01,distribution,5593,3360,33,USD,1
3361,2018-11-01,distribution,5595,3361,43,USD,1
3362,2018-11-01,distribution,5597,3362,56,USD,1
3363,2018-11-04,distribution,5599,3363,20,USD,1
3364,2018-11-04,distribution,5601,3364,21,USD,1
3365,2018-11-04,distribution,5603,3365,50,USD,1
3366,2018-11-20,contribution,5605,3366,19,USD,0
3367,2018-11-21,contribution,5606,3367,9,USD,0
3368,2018-11-14,distribution,5608,3368,46,USD,1
3369,2018-11-14,contribution,5607,3369,46,USD,0
3370,2018-11-26,contribution,5611,3370,60,USD,0
3371,2018-11-14,distribution,5612,3371,9,USD,1
3372,2018-11-28,contribution,5615,3372,58,USD,0
3373,2018-11-28,contribution,5616,3373,61,USD,0
3374,2018-11-14,distribution,5617,3374,61,USD,1
3375,2018-11-20,distribution,5619,3375,29,USD,1
3376,2018-11-20,contribution,5621,3376,42,USD,0
3377,2018-11-20,distribution,5622,3377,42,USD,1
3378,2018-11-22,distribution,5624,3378,49,USD,1
3379,2018-12-17,contribution,5626,3379,55,USD,0
3380,2018-12-04,distribution,5628,3380,46,USD,1
3381,2018-12-04,contribution,5627,3381,46,USD,0
3382,2018-12-16,contribution,5631,3382,26,USD,0
3383,2018-12-16,contribution,5632,3383,54,USD,0
3384,2018-12-20,distribution,5660,3384,6,USD,1
3385,2018-12-25,contribution,5633,3385,48,USD,0
3386,2018-12-18,distribution,5656,3386,53,USD,1
3387,2018-12-18,contribution,5634,3387,53,USD,0
3388,2018-12-26,contribution,5635,3388,56,USD,0
3389,2018-12-27,contribution,5636,3389,22,USD,0
3390,2018-12-27,distribution,5637,3390,22,USD,1
3391,2018-12-27,contribution,5640,3391,24,USD,0
3392,2018-12-27,distribution,5641,3392,24,USD,1
3393,2018-12-27,contribution,5644,3393,52,USD,0
3394,2018-12-27,distribution,5645,3394,52,USD,1
3395,2018-12-27,contribution,5648,3395,23,USD,0
3396,2018-12-27,distribution,5649,3396,23,USD,1
3397,2018-12-30,contribution,5652,3397,9,USD,0
3398,2018-12-19,distribution,5653,3398,11,USD,1
3399,2018-12-31,contribution,5655,3399,57,USD,0
3400,2018-12-24,distribution,5658,3400,9,USD,1
3401,2018-12-30,contribution,5662,3401,59,USD,0
3402,2018-12-24,distribution,5663,3402,6,USD,1
3403,2018-12-27,contribution,5665,3403,10,USD,0
3404,2018-12-27,distribution,5668,3404,10,USD,1
3405,2019-01-01,distribution,5666,3405,3,USD,1
3406,2019-01-03,distribution,5671,3406,1,USD,1
3407,2018-12-30,distribution,5673,3407,28,USD,1
3408,2018-12-30,tax,5675,3408,28,USD,0
3409,2018-12-31,distribution,5676,3409,14,USD,1
3410,2018-12-31,distribution,5678,3410,41,USD,1
3411,2018-12-31,contribution,5680,3411,41,USD,0
3412,2018-12-31,tax,5681,3412,41,USD,0
3413,2019-01-01,distribution,5682,3413,29,USD,1
3414,2019-01-01,distribution,5684,3414,16,USD,1
3415,2019-01-02,distribution,5686,3415,36,USD,1
3416,2019-01-02,tax,5688,3416,36,USD,0
3417,2019-01-09,distribution,5689,3417,40,USD,1
3418,2019-01-09,distribution,5691,3418,60,USD,1
3419,2019-01-16,contribution,5693,3419,27,USD,0
3420,2019-01-09,distribution,6173,3420,22,USD,1
3421,2019-01-09,distribution,6200,3421,24,USD,1
3422,2019-01-09,distribution,6227,3422,52,USD,1
3423,2019-01-09,distribution,6248,3423,23,USD,1
3424,2019-01-27,contribution,5694,3424,61,USD,0
3425,2019-01-23,distribution,5695,3425,9,USD,1
3426,2019-01-22,distribution,5697,3426,14,USD,1
3427,2019-01-24,distribution,5699,3427,8,USD,1
3428,2019-02-07,contribution,5701,3428,58,USD,0
3429,2019-02-07,contribution,5702,3429,9,USD,0
3430,2019-02-07,contribution,5703,3430,61,USD,0
3431,2019-01-28,contribution,5704,3431,42,USD,0
3432,2019-01-28,distribution,5705,3432,42,USD,1
3433,2019-02-11,contribution,5707,3433,19,USD,0
3434,2019-02-11,distribution,5708,3434,19,USD,1
3435,2019-02-03,distribution,5710,3435,32,USD,1
3436,2019-02-03,distribution,5712,3436,33,USD,1
3437,2019-02-03,distribution,5714,3437,43,USD,1
3438,2019-02-03,distribution,5716,3438,56,USD,1
3439,2019-02-05,distribution,5718,3439,50,USD,1
3440,2019-02-05,distribution,5734,3440,20,USD,1
3441,2019-02-05,distribution,5736,3441,21,USD,1
3442,2019-02-05,distribution,5738,3442,50,USD,1
3443,2019-02-13,contribution,5720,3443,27,USD,0
3444,2019-02-12,distribution,5721,3444,2,USD,1
3445,2019-02-05,distribution,5723,3445,17,USD,1
3446,2019-02-19,contribution,5725,3446,54,USD,0
3447,2019-02-05,unfunded_adjustment,5726,3447,17,USD,1
3448,2019-02-21,contribution,5727,3448,22,USD,0
